Tomas,WARLOCK,AAECAfqUAwTyBfMFnOIC7/ECDTCEAfcEzgfCCPcMm8sCn84C8tAC0eECh+gC9PcC0/gCAA==,Zoo Warlock
Tomas,SHAMAN,AAECAaoICCD+BazCAvPCAvbsAqfuAs30Ao/7Agu9AdMB2QfwB7EIkcECm8sClugClO8CsPAC9vACAA==,Even Shaman
zumpp,DRUID,AAECAZICCKIJws4CmdMCr9MC/eEC+eYC8eoC8fsCC0Bf6QH+AeQIiMECyccCoM0CntIC5tMC3esCAA==,Big Druid
zumpp,WARLOCK,AAECAfqUAwr7BvsHzAiuzQKgzgLCzgKX0wK/8QLN9AKn9wIK8gWKB7YH4QeNCOfLAvHQAv3QAojSAtjlAgA=,Even Warlock
zumpp,SHAMAN,AAECAaoICv4F/wXTxQLPxwLCzgLrzwKc4gLD6gKn7gLv9wIKgQT1BN4F68ICysMCm8sC+9MC0eEC3+kC4vgCAA==,Midrange Shaman
zumpp,HUNTER,AAECAR8K+AjGwgLTxQLd0gKG0wKc4gK26gLL7AKA8wK5+AIKjQGXCKvCAtjCApvLApzNAtPNAovhAuHjAvLxAgA=,Deathrattle Hunter
Maverick,PALADIN,AAECAZ8FBK8E8wWe+ALi+AINRvkK68ICg8cCuMcC48sC+9MC0eEC1uUCteYC/eoC9v0C1v4CAA==,Odd Paladin
Maverick,WARLOCK,AAECAf0GBPcEysMCnOICj4IDDTCEAc4Hwgj3DJvLAvfNAp/OAvLQAtHhAofoAvT3AtP4AgA=,Zoo Warlock
Maverick,ROGUE,AAECAaIHBLICrwTKwwKe+AINjALLA9QF8wX1Bd0IgcIC68IC0eECi+UC/eoCpu8C4vgCAA==,Odd Rogue
Maverick,DRUID,AAECAZICBPcDm8sCmdMC9fwCDUBf/QLmBeQIoM0Ch84CjtACmNICntIC29MC1+8C4vgCAA==,Token Druid
Xeno,WARLOCK,AAECAfqUAwT3zQKc4gL09wKPggMNMIQB9wTzBc4Hwgj3DJvLAp/OAvLQAtHhAofoAtP4AgA=,Zoo Warlock
Xeno,HUNTER,AAECAR8G+AjTxQKG0wKc4gK26gKA8wIMjQGXCKvCAtjCApzNAt3SAovhAuHjAsvsAvLxArn4AuL4AgA=,Deathrattle Hunter
Xeno,DRUID,AAECAZICBCSZ0wKE5gLi+AINQF/9AvcD5gWFCOQIoM0Ch84CmNICntIC29MC1+8CAA==,Token Druid
Xeno,ROGUE,AAECAaIHBIbCAoDTAs/hAsPqAg3EAZwC7QKfA4gFmwXUBYYJl8EC/MEC2+MC9uwC4vgCAA==,Quest Rogue
Hoej,DRUID,AAECAZICApnTAoTmAg5AX/0C9wPmBYUI5AigzQKHzgKY0gKe0gLb0wLX7wLi+AIA,Token Druid
Hoej,WARLOCK,AAECAfqUAwbzBffNApziAu/xAvT3Ao+CAwwwhAH3BM4Hwgj3DJvLAp/OAvLQAtHhAofoAtP4AgA=,Zoo Warlock
Hoej,PALADIN,AAECAZ8FBK8EpwX96gKe+AINRvMF+QrrwgKDxwK4xwLjywKVzgL70wLR4QLW5QK15gLW/gIA,Odd Paladin
Hoej,ROGUE,AAECAaIHBLICrwSe+ALn+gINjALLA9QF8wXdCIHCAuvCAtHhAovlAqbvAsf4AuL4Avr+AgA=,Odd Rogue
Jarla,SHAMAN,AAECAaoICt4F+wzTxQKc4gKr5wLD6gKn7gKe8ALv9wKZ+wIKgQT1BP4F/wWyBpfBAsfBApvLAvPnAu/xAgA=,Shudderwock Shaman
Jarla,HUNTER,AAECAR8K+AjtCdPFApvLAobTApziArbqAsvsAoDzAuL4AgqNAZcIq8IC2MICnM0C3dICi+EC4eMC8vECufgCAA==,Deathrattle Hunter
Jarla,DRUID,AAECAZICBMQGws4Cr9MC8eoCDUBf6QHkCMnHApTSApjSAp7SAubTAovhAoTmAt3rAo3wAgA=,Taunt Druid
Jarla,ROGUE,AAECAaIHCLQBiAWbBfzBAobCAoDTAs/hAsPqAgvEAZwC7QKfA9QFhgmXwQLH0wLb4wL27ALi+AIA,Quest Rogue
dawido,DRUID,AAECAZICBCSZ0wKE5gLi+AINQF/9AvcD5gWFCOQIoM0Ch84CmNICntIC29MC1+8CAA==,Token Druid
dawido,WARLOCK,AAECAf0GBDD3zQKc4gKPggMNhAH3BPMFzgfCCPcMm8sCn84C8tAC0eECh+gC9PcC0/gCAA==,Zoo Warlock
dawido,HUNTER,AAECAR8I+AjtCdPFAobTApziArbqAsvsAoDzAguNAZcIq8IC2MICnM0C3dICi+EC4eMC8vECufgC4vgCAA==,Deathrattle Hunter
dawido,ROGUE,AAECAaIHBIbCAoDTAs/hAsPqAg3EAZwC7QKfA4gFmwXUBYYJl8EC/MEC2+MC9uwC4vgCAA==,Quest Rogue
BoarControl,DRUID,AAECAZICApnTAoTmAg5AX/0C9wPmBYUI5AigzQKHzgKY0gKe0gLb0wLX7wLi+AIA,Token Druid
BoarControl,WARLOCK,AAECAfqUAwSvBJziAu/xAo+CAw0whAHOB8II9wybywL3zQKfzgLy0ALR4QKH6AL09wLT+AIA,Zoo Warlock
BoarControl,PALADIN,AAECAZ8FBK8E/eoCnvgC4vgCDUbzBfkK68ICg8cCuMcC48sC+9MC0eEC1uUCteYC9v0C1v4CAA==,Odd Paladin
BoarControl,HUNTER,AAECAR8IhwTJBNfNAt/SAobTAsvsAoDzAqeCAwueAagCtQPHA+sHlwj+DI7DAp3MAuPSAovlAgA=,Midrange Hunter
Sintolol,ROGUE,AAECAaIHBK8E/eoCnvgC5/oCDYwCywPUBfMF9QXdCIHCAp/CAuvCAtHhAovlAqbvAuL4AgA=,Odd Rogue
Sintolol,DRUID,AAECAZICApnTAoTmAg5AX/0C9wPmBYUI5AigzQKHzgKY0gKe0gLb0wLX7wLi+AIA,Token Druid
Sintolol,WARLOCK,AAECAf0GBq8E8wX3zQKc4gLv8QKPggMMMIQBzgfCCPcMm8sCn84C8tAC0eECh+gC9PcC0/gCAA==,Zoo Warlock
Sintolol,MAGE,AAECAf0EBHGi0wLu9gLvgAMNuwKVA6sEtATmBJYF7AXBwQKYxAKP0wL77AKV/wK5/wIA,Tempo Mage
Faeli,ROGUE,AAECAaIHBrICyAOvBMrDAp74AuL4AgyMAssD1AXzBfUF3QiBwgLrwgLR4QKL5QL96gKm7wIA,Odd Rogue
Faeli,DRUID,AAECAZICBP4BmdMChOYC4vgCDUBf/QL3A+YFhQjkCKDNAofOApjSAp7SAtvTAtfvAgA=,Token Druid
Faeli,WARLOCK,AAECAf0GBPcE8wWc4gKPggMNMIQBzgfCCPcMm8sCn84C8tAC0eECh+gC7/EC9PcC0/gCAA==,Zoo Warlock
Faeli,HUNTER,AAECAR8MxwOHBMkErgaKB5cI3dIC39IChtMCy+wCgPMCp4IDCZ4BqAK1A+sH/gyOwwKdzALj0gKL5QIA,Midrange Hunter
Vinz,SHAMAN,AAECAaoICvkD88IC08UCws4C688CnOICw+oCp+4C7/cCmfsCCvUE3gX+BevCAsrDApvLAvvTAtHhAt/pAuL4AgA=,Midrange Shaman
Vinz,DRUID,AAECAZICDECiCcLOApjSApnTAq/TAovhAv3hAvnmAvHqAo/2AvX8Aglf6QHkCIjBAsnHAqDNAp7SAubTAt3rAgA=,Big Druid
Vinz,HUNTER,AAECAR8K+AjtCdPFApvLAobTApziArbqAsvsAoDzAuL4AgqNAZcIq8IC2MICnM0C3dICi+EC4eMC8vECufgCAA==,Deathrattle Hunter
Vinz,WARLOCK,AAECAf0GDIoBkwGjAfIF+waKB/sHoM4Cws4Cl9MCy+wCzfQCCbYH4QeNCOfLAvHQAv3QAojSAtjlAoCKAwA=,Even Warlock
Lucken,WARLOCK,AAECAf0GBPfNApziAvT3Ao+CAw0whAH3BPMFzgfCCPcMm8sCn84C8tAC0eECh+gC0/gCAA==,Zoo Warlock
Lucken,HUNTER,AAECAR8I+AjtCdPFAobTApziArbqAsvsAoDzAguNAZcIq8IC2MICnM0C3dICi+EC4eMC8vECufgC4vgCAA==,Deathrattle Hunter
Lucken,ROGUE,AAECAaIHBIbCAoDTAs/hAsPqAg3EAZwC7QKfA4gFmwXUBYYJl8EC/MEC2+MC9uwC4vgCAA==,Quest Rogue
Lucken,DRUID,AAECAZICBP4BmdMChOYC4vgCDUBf/QL3A+YFhQjkCKDNAofOApjSAp7SAtvTAtfvAgA=,Token Druid
Vardu,WARLOCK,AAECAcn1Agr7BvsHzAiuzQKgzgLCzgKX0wK/8QLN9AKn9wIK8gWKB7YH4QeNCOfLAvHQAv3QAojSAtjlAgA=,Even Warlock
Vardu,SHAMAN,AAECAaoICv4F/wXTxQLPxwLCzgLrzwKc4gLD6gKn7gLv9wIKgQT1BN4F68ICysMCm8sC+9MC0eEC3+kC4vgCAA==,Midrange Shaman
Vardu,HUNTER,AAECAYoWCvgIxsIC08UC3dIChtMCnOICtuoCy+wCgPMCufgCCo0BlwirwgLYwgKbywKczQLTzQKL4QLh4wLy8QIA,Deathrattle Hunter
Vardu,DRUID,AAECAbSKAwiiCcLOApnTAq/TAv3hAvnmAvHqAvH7AgtAX+kB/gHkCIjBAsnHAqDNAp7SAubTAt3rAgA=,Big Druid
Felkeine,WARLOCK,AAECAf0GBPcEysMCnOICj4IDDTCEAc4Hwgj3DJvLAvfNAp/OAvLQAtHhAofoAvT3AtP4AgA=,Zoo Warlock
Felkeine,DRUID,AAECAZICBPcDm8sCmdMC9fwCDUBf/QLmBeQIoM0Ch84CjtACmNICntIC29MC1+8C4vgCAA==,Token Druid
Felkeine,ROGUE,AAECAaIHBLICrwTKwwKe+AINjALLA9QF8wX1Bd0IgcIC68IC0eECi+UC/eoCpu8C4vgCAA==,Odd Rogue
Felkeine,PALADIN,AAECAZ8FBK8E8wWe+ALi+AINRvkK68ICg8cCuMcC48sC+9MC0eEC1uUCteYC/eoC9v0C1v4CAA==,Odd Paladin
Silvors,HUNTER,AAECAR8I+AjTxQKbywKG0wKc4gK26gLL7AKA8wILjQHeBZcIq8IC2MICnM0C3dICi+EC4eMC8vECufgCAA==,Deathrattle Hunter
Silvors,SHAMAN,AAECAaoICPsM08UCnOICq+cCw+oCp+4C7/cCmfsCC4EE9QTeBf4F/wWyBpfBAsfBApvLAvPnAu/xAgA=,Shudderwock Shaman
Silvors,DRUID,AAECAZICCla0A+0FmdMCm+gC/esCmu4Cv/IC5PsC9fwCCkBf6QHTA+QIoM0Ch84CmNICntIC29MCAA==,Mill Druid
Silvors,WARRIOR,AAECAQcI08UCz8cCw+oCmu4Cze8CkvgCnvgCoIADC0uiApMEogTeBZvCAqLHAsrnAoP7Ao77Ap77AgA=,Odd Warrior
A83650,ROGUE,AAECAaIHBK8En8ICnvgC5/oCDYwCywPUBfMF9QXdCIHCAuvCAtHhAovlAqbvAsf4AuL4AgA=,Odd Rogue
A83650,PALADIN,AAECAZ8FBq8EpwXrwgL96gKe+ALi+AIMRvMF+QqDxwK4xwLjywL70wLR4QLW5QK15gL2/QLW/gIA,Odd Paladin
A83650,DRUID,AAECAZICApnTAoTmAg5AX/0C9wPmBYUI5AigzQKHzgKY0gKe0gLb0wLX7wLi+AIA,Token Druid
A83650,WARLOCK,AAECAf0GApziAo+CAw4whAH3BPMFzgfCCPcMm8sCn84C8tAC0eECh+gC9PcC0/gCAA==,Zoo Warlock
kolmari,ROGUE,AAECAaIHBrICrwSBwgLrwgLL7AKggAMMtAGMAs0DvQSbBYgHpAeGCdzRAtvjAqbvAvWAAwA=,Miracle Rogue
kolmari,HUNTER,AAECAR8Mlwj4CO0JxsIC08UC080ChtMCnOICtuoCy+wCgPMCoIADCY0Bq8IC2MICnM0C3dICi+EC4eMC8vECufgCAA==,Deathrattle Hunter
kolmari,MAGE,AAECAf0ECMUE08UCoM4Cws4Cm9MC8tMCo+sCoIADC03JA+wHiMECm8IClscC1eEC1+ECluQCt/ECw/gCAA==,Big Spell Mage
kolmari,DRUID,AAECAZICBIfOAsLOAq/TAvHqAg1AX+kB5AjJxwKU0gKY0gKe0gLm0wKL4QKE5gLd6wKN8AIA,Taunt Druid
Findan,HUNTER,AAECAR8MjQH4CO0J68IC08UChtMCnOICtuoC/eoCy+wCgPMC4vgCCZcIq8IC2MICnM0C3dICi+EC4eMC8vECufgCAA==,Deathrattle Hunter
Findan,DRUID,AAECAZICBpnTApvoAv3rApruAr/yAuT7AgxAX+kB/gHkCKDNAofOApTSApjSAp7SAtvTAoTmAgA=,Mill Druid
Findan,ROGUE,AAECAaIHBvzBAobCAoDTAs/hAtvjAsPqAgzEAZwC7QKfA4gFmwXUBYYJl8ECx9MC9uwC4vgCAA==,Quest Rogue
Findan,WARLOCK,AAECAf0GBPMFnOIC7/ECj4IDDTCEAfcEzgfCCPcMm8sCn84C8tAC0eECh+gC9PcC0/gCAA==,Zoo Warlock
zorkthar,PALADIN,AAECAZ8FBK8E+Qr96gKe+AINRvMF68ICg8cCuMcC48sC+9MC0eEC1uUCteYC4vgC9v0C1v4CAA==,Odd Paladin
zorkthar,WARLOCK,AAECAfqUAwTzBffNApziAo+CAw0whAH3BM4Hwgj3DJvLAp/OAvLQAtHhAofoAvT3AtP4AgA=,Zoo Warlock
zorkthar,MAGE,AAECAc2xAgSrBL8IotMC7vYCDXG7ApUDtATmBJYF7AXBwQKYxAKP0wL77AKV/wK5/wIA,Tempo Mage
zorkthar,ROGUE,AAECAaIHBLICrwSe+ALn+gINjALLA9QF8wXdCIHCAp/CAuvCAtHhAovlAqbvAuL4Avr+AgA=,Odd Rogue
Savvat,PALADIN,AAECAZ8FBK8Elc4Ci+UCnvgCDUbzBfUF+QrrwgKDxwK4xwLjywL70wLR4QLW5QK15gL96gIA,Odd Paladin
Savvat,DRUID,AAECAZICApnTAoTmAg5AX/0C9wPmBYUI5AigzQKHzgKY0gKe0gLb0wLX7wLi+AIA,Token Druid
Savvat,ROGUE,AAECAaIHBMgDrwT96gKe+AINjALLA9QF8wX1Bd0IgcICn8IC68IC0eECi+UCpu8C4vgCAA==,Odd Rogue
Savvat,WARLOCK,AAECAf0GBPcEnOIC7/ECj4IDDTCEAc4Hwgj3DJvLAvfNAp/OAvLQAtHhAofoAvT3AtP4AgA=,Zoo Warlock
NoName,ROGUE,AAECAaIHBIbCAoDTAs/hAsPqAg3EAZwC7QKfA4gF1AWGCZfBAvzBAsfTAtvjAvbsAuL4AgA=,Quest Rogue
NoName,WARRIOR,AAECAQcKkwTTxQKixwLPxwLD6gKa7gKS+AKe+AKD+wKggAMKS6ICogTeBf8Hm8ICyucC4vgCjvsCnvsCAA==,Odd Warrior
NoName,SHAMAN,AAECAaoICPsM08UCnOICq+cCw+oCp+4C7/cCmfsCC4EE9QTeBf4F/wWyBpfBAsfBApvLAvPnAu/xAgA=,Shudderwock Shaman
NoName,DRUID,AAECAZICBMLOAq/TAo3mAvHqAg1AX+kB5AjJxwKU0gKY0gKe0gLm0wKL4QKE5gLd6wKN8AIA,Taunt Druid
Thomm,WARLOCK,AAECAf0GBMrDApziAu/xAo+CAw0whAH3BM4Hwgj3DJvLAp/OAvLQAtHhAofoAvT3AtP4AgA=,Zoo Warlock
Thomm,DRUID,AAECAZICCFa0A8UE3gWZ0wKb6ALk+wL1/AILQF/pAdMD5AigzQKHzgKY0gKe0gLb0wK/8gIA,Malygos Druid
Thomm,ROGUE,AAECAaIHBq8E1AXKywKe+ALi+AL6/gIMjALLA/MF9QXdCIHCAp/CAuvCAtHhAovlAqbvAsf4AgA=,Odd Rogue
Thomm,MAGE,AAECAf0EBHGrBKLTAu72Ag27ApUDtATmBJYF7AW/wQLBwQKYxAKP0wL77AKV/wK5/wIA,Tempo Mage
Iner,DRUID,AAECAZICBsLOAq/TAubTAo3mAvHqAt3rAgxAX+kBxAbkCMnHApTSApjSAp7SAovhAoTmAo3wAgA=,Taunt Druid
Iner,ROGUE,AAECAaIHCMgDiAeoCIHCAtPFAoDTAsvsArvvAgvEAcsDzQP2BJsFhgmpzQKxzgLl0QLb4wKi9wIA,Kingsbane Rogue
Iner,PALADIN,AAECAZ8FCtPFAojHAqDOAqvQAo7TArfpAoT8Atn+AvH+AqCAAwrcA/QFzwb2B90Km8ICpfUC4f4CkYADzIEDAA==,Mech Paladin
Iner,HUNTER,AAECAR8K+AjtCcrDAtPFApvLAobTApziArbqAsvsAoDzAgqNAZcIq8IC2MICnM0C3dICi+EC4eMC8vECufgCAA==,Deathrattle Hunter
VirtuozZ,ROGUE,AAECAaIHBpsF/MEChsICgNMCz+ECw+oCDMQBnALtAp8DiAXUBYYJl8ECx9MC2+MC9uwC4vgCAA==,Quest Rogue
VirtuozZ,HUNTER,AAECAR8MRN4F+AjKwwLTxQKG0wKc4gK26gLL7AKA8wK5+ALi+AIJjQGXCKvCAtjCApzNAt3SAovhAuHjAvLxAgA=,Deathrattle Hunter
VirtuozZ,SHAMAN,AAECAaoICPsM08UCnOICq+cCw+oCp+4C7/cCmfsCC4EE9QTeBf4F/wWyBpfBAsfBApvLAvPnAu/xAgA=,Shudderwock Shaman
VirtuozZ,DRUID,AAECAZICClbeBe0FxAbTxQKZ0wKb6AL96wKa7gLk+wIKQF/pAeQIoM0Ch84CmNICntIC29MCv/ICAA==,Mill Druid
Glaser,PALADIN,AAECAZ8FBK8E/eoCnvgC4vgCDUbzBfkK68ICg8cCuMcC48sC+9MC0eEC1uUCteYC9v0C1v4CAA==,Odd Paladin
Glaser,ROGUE,AAECAYO6AgayAq8En8IC/eoCnvgC5/oCDIwCywPUBfMF9QXdCIHCAuvCAtHhAovlAqbvAuL4AgA=,Odd Rogue
Glaser,DRUID,AAECAZICApnTAoTmAg5AX/0C9wPmBYUI5AigzQKHzgKY0gKe0gLb0wLX7wLi+AIA,Token Druid
Glaser,WARLOCK,AAECAf0GBK8EnOIC7/ECj4IDDTCEAc4Hwgj3DJvLAvfNAp/OAvLQAtHhAofoAvT3AtP4AgA=,Zoo Warlock
SilverName,WARLOCK,AAECAf0GBpMEycICl9MCneIC2+kCnPgCDIoB9wS2B+EH58sC8tAC+NACiNICi+EC2OUC/OUC6OcCAA==,Cube Warlock
SilverName,HUNTER,AAECAR8G+AjTxQKG0wK26gKA8wK09gIMjQGXCKvCAtjCApzNAt3SAovhAuHjAsvsAvLxAu/1Arn4AgA=,Deathrattle Hunter
SilverName,ROGUE,AAECAaIHBIbCAoDTAs/hAsPqAg3EAZwC7QKfA4gF1AWGCZfBAvzBAsfTAtvjAvbsAuL4AgA=,Quest Rogue
SilverName,DRUID,AAECAZICBrQDmdMCm+gC/esCmu4C5PsCDEBf6QH+AdMD5AigzQKHzgKY0gKe0gLb0wK/8gIA,Malygos Druid
Dizdemon,ROGUE,AAECAaIHBLICrwTKwwKe+AINjALLA9QF8wX1Bd0IgcIC68IC0eECi+UC/eoCpu8C4vgCAA==,Odd Rogue
Dizdemon,WARLOCK,AAECAf0GBK8EysMCnOICj4IDDTCEAc4Hwgj3DJvLAvfNAp/OAvLQAtHhAofoAvT3AtP4AgA=,Zoo Warlock
Dizdemon,PALADIN,AAECAZ8FBK8E8wWbwgKe+AINRvkK68ICg8cCuMcC48sC+9MC0eEC1uUCteYC/eoC9v0C1v4CAA==,Odd Paladin
Dizdemon,DRUID,AAECAZICBPcDm8sCmdMC9fwCDUBf/QLmBeQIoM0Ch84CjtACmNICntIC29MC1+8C4vgCAA==,Token Druid
Bozzzton,ROGUE,AAECAaIHBrICyAOvBJ74AuL4Auf6AgyMAssD1AXzBd0IgcICn8IC68IC0eECi+UCpu8C+v4CAA==,Odd Rogue
Bozzzton,PALADIN,AAECAZ8FBK8Eg8cC/eoCnvgCDUbzBfUF+QrrwgK4xwLjywKVzgL70wLR4QLW5QK15gLi+AIA,Odd Paladin
Bozzzton,MAGE,AAECAf0EBKsE7QWi0wLu9gINcbsClQO0BOYElgXsBcHBApjEAo/TAvvsApX/Arn/AgA=,Tempo Mage
Bozzzton,WARLOCK,AAECAf0GBPMFnOIC7/ECj4IDDTCEAfcEzgfCCPcMm8sCn84C8tAC0eECh+gC9PcC0/gCAA==,Zoo Warlock
Xenom,WARLOCK,AAECAf0GBq8E8wX3zQKc4gLv8QKPggMMMIQBzgfCCPcMm8sCn84C8tAC0eECh+gC9PcC0/gCAA==,Zoo Warlock
Xenom,ROGUE,AAECAaIHBsgDrwTzBf3qAp74Asf4AgyMAssD1AX1Bd0IgcICn8IC68IC0eECi+UCpu8C4vgCAA==,Odd Rogue
Xenom,PALADIN,AAECAZ8FBK8E8wX96gKe+AINRqcF9QX5CuvCAoPHArjHAuPLApXOAvvTAtHhAtblArXmAgA=,Odd Paladin
Xenom,DRUID,AAECAZICApnTAoTmAg5AX/0C9wPmBYUI5AigzQKHzgKY0gKe0gLb0wLX7wLi+AIA,Token Druid
greensheep,HUNTER,AAECAYoWCPgI7QnTxQKG0wKc4gK26gLL7AKA8wILjQGXCKvCAtjCApzNAt3SAovhAuHjAvLxArn4AuL4AgA=,Deathrattle Hunter
greensheep,DRUID,AAECAZICCNPFAsLOAq/TAubTAo3mAvHqAo3wAr/yAgtAX+kB5AjJxwKU0gKY0gKe0gKL4QKE5gLd6wIA,Taunt Druid
greensheep,WARRIOR,AAECAQcIkwT5DM/HAsPqAs3vApL4Ap74AqCAAwtLogKiBJvCAsrDAtPFAqLHAsrnAoP7Ao77Ap77AgA=,Odd Warrior
